Date,Day,Month,Year,Hour,TotalTime,Weather,PEA_Type,CauseType,Causedata,AllCus,ComType
9,2,1,2015,4,12,1,1,2,1,4406,3
26,5,1,2018,13,12,1,1,5,1,9953,3
14,7,1,2015,18,12,1,1,5,1,8781,3
2,2,1,2015,10,12,1,2,2,1,5747,3
12,5,1,2015,18,12,1,1,5,1,8976,3
12,5,1,2015,18,12,1,1,5,1,14190,3
16,2,1,2015,21,12,4,2,1,1,989,3
6,6,1,2018,11,12,1,1,2,1,4681,3
2,2,1,2015,21,12,6,1,2,1,4159,3
25,4,1,2015,6,12,1,1,5,6,47993,3
12,5,1,2015,16,12,1,1,5,2,4609,3
30,2,1,2015,6,12,1,2,5,1,3915,2
20,6,1,2019,18,12,1,1,5,1,3333,3
6,6,1,2016,7,12,3,1,7,1,8536,3
6,6,1,2016,9,12,3,1,2,3,1340,3
16,2,1,2016,18,12,1,2,5,1,8838,3
16,2,1,2016,18,12,1,2,5,1,3915,3
12,5,1,2019,11,12,1,2,2,1,0,2
26,5,1,2019,21,12,1,2,2,1,0,2
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
26,5,1,2019,8,12,1,2,2,1,0,3
15,1,1,2016,17,12,6,2,8,3,0,3
10,3,1,2016,10,12,1,2,2,1,0,3
26,5,1,2016,11,12,1,2,2,1,0,3
1,1,1,2016,1,12,2,1,2,1,0,3
7,7,1,2019,16,12,6,1,9,1,0,3
13,6,1,2016,15,12,5,1,9,1,0,3
23,2,1,2016,18,12,3,1,2,3,0,3
5,5,1,2016,13,12,1,2,1,4,0,3
16,2,1,2016,21,12,4,1,9,1,0,3
27,6,1,2019,7,12,1,1,5,2,0,3
30,2,1,2016,10,12,1,1,2,1,0,3
31,3,1,2016,16,12,1,2,2,1,0,3
7,7,1,2019,7,12,1,1,5,1,0,3
15,1,1,2016,12,12,1,2,1,1,0,3
9,2,1,2019,15,12,6,1,9,1,0,2
3,3,1,2016,17,12,1,2,5,1,0,3
20,6,1,2016,23,12,4,1,2,1,0,3
4,4,1,2016,13,12,1,2,1,4,0,3
9,2,1,2016,8,12,4,2,3,2,0,3
12,5,1,2016,16,12,1,2,5,2,0,3
14,7,1,2016,12,12,1,1,5,1,0,3
24,3,1,2019,13,12,1,2,2,1,0,3
4,4,1,2017,7,12,2,1,2,1,0,3
11,4,1,2017,6,12,1,1,5,6,0,3
10,3,1,2017,12,12,1,1,4,5,0,3
1,1,1,2017,15,12,5,1,5,2,0,3
6,6,1,2017,15,12,1,1,5,6,0,3
27,6,1,2017,19,12,1,1,5,7,0,3
28,7,1,2017,22,12,1,2,2,5,0,3
11,4,1,2017,15,12,1,2,1,4,0,3
26,5,1,2017,10,12,1,1,5,6,0,3
5,5,1,2017,6,12,1,2,6,1,0,3
28,7,1,2017,7,12,4,1,5,1,0,3
4,4,1,2018,10,12,1,1,5,2,0,2
10,3,1,2013,1,11,1,1,5,6,1,3
25,4,1,2013,14,11,1,1,6,3,54,3
28,7,1,2013,1,11,1,2,2,1,524,3
16,2,1,2013,7,11,1,2,2,5,625,3
15,1,1,2013,19,11,1,2,4,5,224,2
4,4,1,2013,11,11,1,1,2,1,10502,3
22,1,1,2013,13,11,1,1,5,6,6781,3
21,7,1,2013,8,11,3,1,1,1,3915,1
14,7,1,2014,10,11,3,1,1,1,4609,2
29,1,1,2014,6,11,1,2,5,1,6368,3
26,5,1,2014,9,11,1,2,1,4,19633,2
4,4,1,2014,15,11,6,2,2,1,39,3
4,4,1,2014,14,11,5,2,7,9,2175,3
20,6,1,2014,0,11,1,2,5,7,10502,3
27,6,1,2018,23,11,5,2,1,1,1258,2
24,3,1,2014,14,11,1,2,3,5,15914,3
3,3,1,2018,23,11,4,1,3,5,9539,2
21,7,1,2014,19,11,1,1,3,5,13474,3
23,2,1,2018,15,11,4,1,1,1,5168,3
8,1,1,2014,18,11,5,1,1,4,3755,3
12,5,1,2014,6,11,2,1,1,1,8580,3
17,3,1,2018,18,11,1,2,5,2,10802,3
13,6,1,2014,19,11,1,1,2,1,2152,3
4,4,1,2018,18,11,4,1,2,1,2291,3
2,2,1,2015,10,11,1,1,2,1,10,3
28,7,1,2014,5,11,1,1,5,1,0,3
27,6,1,2014,9,11,1,2,5,1,10169,3
18,4,1,2014,9,11,1,1,5,2,6398,3
30,2,1,2014,7,11,1,1,2,1,11864,3
20,6,1,2018,18,11,4,1,5,2,2175,3
22,1,1,2018,5,11,6,2,2,1,4313,3
23,2,1,2018,9,11,1,1,1,1,7567,3
12,5,1,2015,9,11,1,1,2,1,1566,3
9,2,1,2018,13,11,6,1,9,1,14895,3
6,6,1,2015,12,11,1,2,5,6,1,3
2,2,1,2018,15,11,1,1,2,1,6766,3
14,7,1,2015,16,11,6,1,9,1,3979,3
9,2,1,2018,9,11,1,1,2,1,1923,3
19,5,1,2015,11,11,1,2,2,1,13427,3
22,1,1,2015,5,11,1,1,2,1,8532,3
8,1,1,2015,20,11,1,2,5,7,4005,3
19,5,1,2015,13,11,1,1,2,1,6386,3
28,7,1,2018,5,11,1,2,2,3,1340,3
29,1,1,2018,13,11,1,2,4,1,1134,2
3,3,1,2015,18,11,5,1,1,5,2757,3
16,2,1,2015,14,11,1,1,2,1,1945,3
28,7,1,2015,8,11,4,2,5,2,7022,3
5,5,1,2015,11,11,1,2,3,5,6051,3
15,1,1,2015,18,11,6,2,1,4,1134,3
18,4,1,2015,7,11,1,2,2,1,10169,3
22,1,1,2015,18,11,4,1,2,1,733,3
5,5,1,2015,20,11,1,1,2,1,1075,3
12,5,1,2018,9,11,1,1,5,2,5205,3
12,5,1,2018,15,11,1,2,3,5,890,2
13,6,1,2018,14,11,1,2,2,1,165,3
21,7,1,2018,6,11,1,1,5,6,5149,3
28,7,1,2018,8,11,1,1,5,1,6085,3
31,3,1,2015,23,11,1,1,2,1,2046,2
22,1,1,2016,9,11,1,1,4,1,10802,3
24,3,1,2016,22,11,3,1,1,1,5252,3
2,2,1,2016,13,11,1,1,2,1,4704,3
31,3,1,2016,19,11,6,1,8,3,0,3
5,5,1,2016,14,11,6,1,1,1,0,3
27,6,1,2019,12,11,3,1,1,1,0,2
4,4,1,2016,20,11,1,1,2,1,0,3
12,5,1,2016,16,11,6,2,9,1,0,3
13,6,1,2016,11,11,1,2,5,2,0,3
9,2,1,2019,16,11,5,2,9,1,0,3
7,7,1,2016,17,11,1,1,5,6,0,2
7,7,1,2016,11,11,1,1,5,1,0,2
25,4,1,2016,10,11,1,2,7,8,0,3
30,2,1,2016,11,11,1,1,5,4,0,3
2,2,1,2016,9,11,1,1,2,1,0,3
8,1,1,2017,13,11,2,1,3,4,0,3
26,5,1,2019,16,11,3,2,5,1,0,3
14,7,1,2017,11,11,1,1,2,1,0,3
7,7,1,2017,10,11,1,2,3,5,0,2
24,3,1,2017,9,11,1,1,2,1,0,3
8,1,1,2017,22,11,1,1,3,4,0,3
16,2,1,2017,22,11,4,1,2,1,0,3
23,2,1,2017,0,11,2,2,2,1,0,3
23,2,1,2017,19,11,5,2,1,1,0,2
1,1,1,2017,22,11,1,2,2,1,0,2
2,2,1,2017,17,11,6,1,2,1,0,3
25,4,1,2017,16,11,1,1,2,1,0,2
4,4,1,2017,19,11,6,2,2,5,0,3
26,5,1,2017,23,11,2,1,5,1,0,3
6,6,1,2017,14,11,1,2,2,5,0,3
9,2,1,2018,23,11,1,1,2,3,0,3
17,3,1,2018,3,11,1,1,2,1,0,3
7,7,1,2018,14,11,1,1,5,1,0,3
19,5,1,2018,10,10,1,2,3,5,1306,3
3,3,1,2013,12,10,1,2,4,5,1027,3
23,2,1,2013,20,10,1,1,5,2,605,1
11,4,1,2013,19,10,1,2,5,1,1699,1
24,3,1,2017,14,10,4,1,2,3,1225,3
24,3,1,2017,15,10,4,1,2,3,3213,3
27,6,1,2017,11,10,1,1,4,1,2055,3
21,7,1,2013,7,10,1,1,5,1,1238,1
16,2,1,2013,10,10,3,1,2,1,3747,2
30,2,1,2013,8,10,1,1,5,1,95,3
2,2,1,2013,17,10,1,1,2,1,2524,3
29,1,1,2013,15,10,6,2,1,1,1230,2
17,3,1,2013,7,10,1,2,5,1,10854,3
29,1,1,2013,18,10,6,2,1,4,7929,2
13,6,1,2018,9,10,1,1,1,1,6004,2
3,3,1,2013,16,10,6,1,1,1,12633,3
13,6,1,2013,8,10,2,1,5,6,27,3
20,6,1,2013,5,10,2,2,2,1,4053,3
13,6,1,2013,17,10,1,1,5,2,39,3
19,5,1,2018,6,10,1,1,5,6,2916,3
3,3,1,2013,23,10,2,1,5,2,1340,1
7,7,1,2013,20,10,6,1,8,3,14551,1
21,7,1,2013,6,10,1,2,1,3,1010,1
15,1,1,2013,13,10,1,1,5,1,1691,1
30,2,1,2018,20,10,1,1,5,1,5059,3
14,7,1,2014,9,10,1,1,1,4,720,3
3,3,1,2014,8,10,1,2,5,1,1699,3
6,6,1,2018,9,10,1,1,2,1,231,3
23,2,1,2018,14,10,5,1,2,1,2153,3
26,5,1,2018,8,10,2,2,5,1,5014,2
26,5,1,2018,19,10,5,2,2,1,10764,3
30,2,1,2014,7,10,6,1,8,3,8569,2
30,2,1,2014,6,10,6,1,2,1,14551,2
22,1,1,2014,8,10,1,1,2,1,9539,2
28,7,1,2014,17,10,1,1,5,4,11525,3
2,2,1,2018,9,10,1,2,5,2,320,3
2,2,1,2014,7,10,1,2,6,6,2678,3
10,3,1,2018,14,10,1,1,5,2,3454,3
16,2,1,2018,5,10,1,1,5,6,9730,3
22,1,1,2014,14,10,1,2,2,1,4956,3
27,6,1,2014,14,10,1,2,5,2,1,2
5,5,1,2014,19,10,1,2,5,1,357,3
23,2,1,2014,11,10,1,2,2,1,11386,2
26,5,1,2014,13,10,1,1,2,1,17564,3
7,7,1,2014,19,10,1,1,5,1,2111,3
5,5,1,2018,17,10,1,2,2,1,1258,3
13,6,1,2018,12,10,1,1,2,1,3417,3
22,1,1,2014,11,10,1,2,4,5,6488,3
11,4,1,2014,19,10,5,1,1,1,2671,2
24,3,1,2014,13,10,6,1,9,1,8870,3
29,1,1,2014,17,10,6,2,9,1,10764,3
2,2,1,2018,16,10,3,1,1,3,1834,3
28,7,1,2014,13,10,1,1,5,6,5967,3
28,7,1,2014,14,10,1,1,5,1,10383,2
21,7,1,2018,21,10,1,1,5,1,6162,3
9,2,1,2015,18,10,1,1,5,1,1699,3
22,1,1,2015,10,10,1,1,5,2,1691,3
24,3,1,2015,11,10,1,2,5,1,3359,3
25,4,1,2018,13,10,1,1,1,1,5854,3
13,6,1,2015,15,10,5,1,9,1,1340,3
19,5,1,2015,13,10,1,1,6,2,1238,3
21,7,1,2018,16,10,2,1,3,5,13103,2
26,5,1,2018,13,10,1,1,5,1,3545,3
30,2,1,2018,0,10,1,1,5,1,9295,3
7,7,1,2015,9,10,1,1,5,1,1842,3
18,4,1,2015,11,10,1,1,2,1,9628,2
19,5,1,2015,22,10,1,1,5,1,3651,3
17,3,1,2018,0,10,1,1,2,1,8148,3
3,3,1,2015,18,10,1,1,5,1,967,3
11,4,1,2015,11,10,2,1,3,4,3942,3
23,2,1,2015,15,10,4,2,2,1,9043,3
8,1,1,2015,6,10,1,1,5,1,1526,3
23,2,1,2015,17,10,1,1,5,1,1628,3
22,1,1,2018,5,10,3,1,1,1,5775,3
3,3,1,2019,18,10,1,2,5,1,2111,3
11,4,1,2019,9,10,1,1,3,2,1828,3
8,1,1,2015,9,10,1,2,3,5,3954,2
28,7,1,2019,11,10,1,1,5,1,2882,2
21,7,1,2016,8,10,1,1,5,1,2097,3
6,6,1,2016,7,10,3,1,7,1,1340,3
1,1,1,2016,14,10,1,2,5,1,7543,3
18,4,1,2016,9,10,1,2,5,1,0,3
25,4,1,2019,19,10,6,1,2,1,0,3
14,7,1,2019,16,10,1,2,2,1,0,3
27,6,1,2016,17,10,6,1,9,1,0,3
2,2,1,2019,23,10,6,1,9,1,0,3
27,6,1,2016,10,10,1,2,1,1,0,2
31,3,1,2016,11,10,2,1,2,1,0,3
14,7,1,2016,10,10,1,1,2,1,0,3
24,3,1,2016,18,10,4,2,9,1,0,3
4,4,1,2016,18,10,1,1,2,1,0,3
11,4,1,2016,9,10,1,2,3,5,0,2
22,1,1,2019,14,10,1,1,1,4,0,2
25,4,1,2016,10,10,1,2,2,1,0,2
27,6,1,2019,14,10,6,1,9,1,0,3
4,4,1,2016,8,10,1,2,5,2,0,3
23,2,1,2016,14,10,1,1,5,6,0,3
9,2,1,2016,6,10,4,2,1,1,0,2
24,3,1,2016,21,10,2,1,1,1,0,2
18,4,1,2017,12,10,1,2,2,1,0,3
9,2,1,2017,15,10,1,2,2,1,0,3
22,1,1,2019,23,10,5,1,2,1,0,3
5,5,1,2017,14,10,1,2,6,3,0,3
12,5,1,2017,8,10,1,1,5,6,0,3
17,3,1,2017,15,10,6,2,9,1,0,3
23,2,1,2017,9,10,1,1,2,1,0,3
16,2,1,2017,10,10,1,2,2,1,0,3
17,3,1,2017,6,10,1,2,2,1,0,3
17,3,1,2017,6,10,1,2,2,1,0,3
17,3,1,2017,6,10,1,2,2,1,0,3
17,3,1,2017,10,10,4,1,8,5,0,3
13,6,1,2017,5,10,1,1,5,6,0,3
24,3,1,2017,23,10,5,2,9,1,0,3
13,6,1,2017,12,10,1,1,5,1,0,3
13,6,1,2017,20,10,6,1,9,1,0,3
5,5,1,2017,8,10,1,1,4,5,0,3
16,2,1,2017,17,10,4,2,6,2,0,3
6,6,1,2017,18,10,1,1,6,3,0,2
22,1,1,2017,15,10,1,1,2,1,0,3
23,2,1,2017,13,10,1,2,2,1,0,3
12,5,1,2018,2,9,1,2,2,1,9844,2
31,3,1,2018,18,9,6,1,9,1,4059,3
12,5,1,2013,13,9,1,1,5,1,222,3
13,6,1,2013,17,9,5,2,1,1,6,3
7,7,1,2013,16,9,1,1,5,2,10651,3
19,5,1,2014,14,9,1,1,5,1,763,3
12,5,1,2018,19,9,3,2,1,1,17564,2
11,4,1,2014,17,9,3,1,1,1,3692,3
21,7,1,2018,11,9,1,1,3,2,6259,3
15,1,1,2014,16,9,1,1,2,1,7263,3
16,2,1,2014,17,9,5,1,9,1,53147,3
30,2,1,2018,19,9,3,1,2,1,343,3
19,5,1,2014,10,9,1,2,5,1,2380,3
29,1,1,2018,0,9,6,2,9,1,6302,3
29,1,1,2018,13,9,6,1,9,1,58,3
13,6,1,2014,16,9,1,1,5,2,1933,3
16,2,1,2018,10,9,1,2,2,1,5473,3
16,2,1,2014,16,9,1,2,5,6,0,3
28,7,1,2015,18,9,3,2,9,1,7972,3
30,2,1,2014,13,9,6,1,5,2,3812,3
6,6,1,2014,12,9,3,1,1,1,1,3
8,1,1,2014,12,9,1,2,8,1,1334,3
14,7,1,2015,5,9,1,1,5,1,1408,3
18,4,1,2015,10,9,1,2,2,2,8345,3
12,5,1,2015,18,9,1,1,5,1,2743,3
28,7,1,2018,18,9,1,1,2,1,5354,3
13,6,1,2015,10,9,3,1,2,1,1,3
29,1,1,2018,19,9,1,1,2,1,6085,2
5,5,1,2015,10,9,1,2,3,5,1808,3
28,7,1,2015,13,9,1,2,4,1,1,3
19,5,1,2015,9,9,1,1,2,1,16144,3
12,5,1,2015,7,9,1,2,5,1,3116,3
19,5,1,2015,20,9,3,1,2,1,17527,3
9,2,1,2016,12,9,1,2,4,5,6413,2
20,6,1,2016,16,9,1,1,2,1,22417,3
11,4,1,2016,14,9,1,1,3,5,8589,3
31,3,1,2016,20,9,6,1,2,1,0,3
10,3,1,2019,9,9,1,1,2,1,0,3
21,7,1,2019,20,9,1,1,2,1,0,2
25,4,1,2019,14,9,3,1,9,1,0,3
10,3,1,2019,15,9,5,1,9,1,0,3
6,6,1,2016,11,9,4,1,2,1,0,3
22,1,1,2019,17,9,3,1,2,1,0,3
25,4,1,2016,0,9,5,1,1,4,0,2
10,3,1,2019,7,9,1,1,5,6,0,3
6,6,1,2016,13,9,1,1,5,1,0,3
6,6,1,2016,17,9,3,2,5,2,0,3
22,1,1,2016,6,9,1,1,2,1,0,3
23,2,1,2016,18,9,4,2,9,1,0,3
16,2,1,2016,0,9,2,1,2,1,0,3
8,1,1,2017,6,9,1,1,5,1,0,3
2,2,1,2017,11,9,1,2,2,1,0,3
3,3,1,2017,15,9,1,2,5,2,0,3
24,3,1,2019,8,9,1,1,5,2,0,3
8,1,1,2017,8,9,1,1,5,1,0,3
24,3,1,2017,18,9,6,1,2,1,0,3
3,3,1,2017,10,9,1,1,2,1,0,3
18,4,1,2017,2,9,4,2,2,2,0,3
5,5,1,2017,7,9,1,2,1,4,0,2
11,4,1,2017,14,9,2,1,4,1,0,3
12,5,1,2017,11,9,1,1,5,2,0,3
10,3,1,2018,11,9,1,2,2,3,0,3
14,7,1,2013,13,8,1,1,6,1,2459,3
25,4,1,2018,17,8,6,1,1,4,17156,2
28,7,1,2018,11,8,1,1,1,3,20819,3
19,5,1,2013,10,8,1,1,5,6,20,2
2,2,1,2013,19,8,1,1,1,1,120,3
24,3,1,2013,20,8,3,1,2,3,3501,3
25,4,1,2013,13,8,1,2,2,1,2591,3
9,2,1,2013,12,8,6,1,1,4,65,3
12,5,1,2013,20,8,4,1,2,1,1699,3
1,1,1,2013,10,8,1,1,5,1,40,3
13,6,1,2013,22,8,1,1,2,1,200,2
15,1,1,2013,21,8,4,2,2,5,278,2
19,5,1,2013,11,8,1,1,1,1,8536,3
20,6,1,2013,17,8,5,1,2,1,1774,3
11,4,1,2013,14,8,1,1,3,5,9291,2
12,5,1,2013,18,8,1,2,5,1,10963,3
18,4,1,2013,20,8,5,1,2,1,8364,3
19,5,1,2018,9,8,1,1,1,1,1267,3
30,2,1,2018,16,8,4,2,9,1,6011,3
5,5,1,2014,10,8,1,2,6,2,2380,3
5,5,1,2014,3,8,1,1,8,2,2896,3
7,7,1,2018,6,8,1,1,2,1,1491,3
22,1,1,2014,15,8,4,1,9,1,8052,3
30,2,1,2014,23,8,1,2,2,1,1635,3
31,3,1,2014,4,8,1,1,2,1,2449,3
12,5,1,2018,0,8,1,2,2,1,1500,3
1,1,1,2014,17,8,3,2,7,3,6488,3
6,6,1,2014,7,8,1,1,5,2,4224,2
30,2,1,2018,9,8,1,1,5,2,3039,3
13,6,1,2014,8,8,1,2,5,1,3089,3
27,6,1,2018,16,8,4,1,2,1,9128,2
11,4,1,2014,13,8,1,1,1,4,1491,3
15,1,1,2018,11,8,1,2,3,4,11019,3
1,1,1,2014,11,8,1,2,2,1,8870,3
28,7,1,2014,6,8,1,1,5,1,2743,3
15,1,1,2014,12,8,1,1,5,1,17478,2
15,1,1,2014,11,8,1,1,5,4,9847,3
23,2,1,2014,9,8,1,1,1,1,7408,2
10,3,1,2018,17,8,1,2,3,5,5410,3
29,1,1,2015,11,8,1,1,5,6,1190,3
25,4,1,2018,9,8,1,1,2,1,1267,2
25,4,1,2018,11,8,1,1,5,1,5085,3
24,3,1,2015,17,8,5,2,2,1,6398,3
31,3,1,2015,21,8,6,1,9,1,1519,3
16,2,1,2018,18,8,6,2,9,1,3698,3
13,6,1,2015,14,8,6,1,9,1,5149,3
20,6,1,2015,0,8,1,2,2,1,1385,3
23,2,1,2015,8,8,1,2,5,2,9148,3
30,2,1,2015,10,8,1,1,2,1,947,3
30,2,1,2015,10,8,1,1,2,1,3358,3
30,2,1,2015,10,8,1,1,2,1,4862,3
30,2,1,2015,10,8,1,1,2,1,8119,3
15,1,1,2015,23,8,1,1,5,5,2175,3
4,4,1,2015,21,8,1,1,2,1,1930,3
9,2,1,2015,11,8,1,2,2,1,7484,3
18,4,1,2015,2,8,4,1,3,5,6004,3
11,4,1,2015,16,8,6,1,5,2,673,3
8,1,1,2019,7,8,1,1,5,1,4194,2
20,6,1,2015,12,8,1,1,5,1,1793,3
26,5,1,2015,15,8,1,1,3,5,1134,2
28,7,1,2019,9,8,1,1,2,1,5205,3
10,3,1,2016,12,8,1,1,5,6,7484,3
17,3,1,2019,17,8,3,2,1,1,0,3
18,4,1,2019,7,8,1,2,5,1,0,3
31,3,1,2016,15,8,3,2,1,4,0,2
11,4,1,2019,10,8,1,1,4,1,0,3
25,4,1,2019,13,8,6,1,8,3,0,3
5,5,1,2019,12,8,1,1,5,2,0,2
24,3,1,2016,20,8,4,1,9,1,0,3
27,6,1,2019,14,8,1,1,3,5,0,3
27,6,1,2019,14,8,1,1,3,5,0,3
6,6,1,2016,2,8,1,1,5,1,0,3
31,3,1,2016,12,8,1,1,2,1,0,3
2,2,1,2016,14,8,1,1,2,1,0,3
18,4,1,2016,20,8,1,1,2,1,0,3
8,1,1,2016,9,8,4,2,2,1,0,3
23,2,1,2017,11,8,1,1,3,5,0,3
13,6,1,2017,10,8,1,1,1,4,0,3
18,4,1,2017,17,8,5,2,1,1,0,3
19,5,1,2017,17,8,6,1,2,1,0,3
4,4,1,2017,22,8,6,2,1,4,0,3
20,6,1,2017,9,8,1,2,3,5,0,3
24,3,1,2017,13,8,3,2,9,1,0,3
23,2,1,2017,2,8,1,1,6,1,0,3
30,2,1,2017,17,8,1,1,2,1,0,3
18,4,1,2018,17,7,1,1,6,3,3079,2
4,4,1,2013,10,7,1,1,2,1,35,3
22,1,1,2017,7,7,1,2,2,1,7174,3
26,5,1,2017,12,7,1,1,8,1,41,3
24,3,1,2013,19,7,1,1,2,1,2149,3
16,2,1,2013,13,7,6,1,1,1,5058,3
9,2,1,2018,10,7,1,2,6,6,1385,3
3,3,1,2014,9,7,3,1,12,1,8345,3
16,2,1,2014,17,7,1,2,1,4,1457,3
23,2,1,2014,10,7,1,2,6,6,2653,3
23,2,1,2014,13,7,1,1,3,5,47787,3
25,4,1,2014,18,7,1,1,5,2,2055,3
29,1,1,2018,14,7,1,2,6,3,9551,2
28,7,1,2014,1,7,4,1,2,1,4406,3
29,1,1,2014,18,7,1,1,5,1,5410,3
3,3,1,2014,8,7,1,1,2,1,8711,3
26,5,1,2014,20,7,3,2,2,1,3267,3
2,2,1,2014,14,7,1,1,2,1,673,3
23,2,1,2015,0,7,3,1,9,1,115,3
17,3,1,2014,17,7,1,2,5,1,6766,3
6,6,1,2018,14,7,1,1,6,6,2171,3
1,1,1,2014,19,7,1,2,2,1,13261,3
13,6,1,2018,5,7,1,1,5,1,9564,3
11,4,1,2014,11,7,1,2,3,2,1793,3
21,7,1,2014,17,7,1,2,5,2,429,3
17,3,1,2014,10,7,3,1,5,1,10092,3
28,7,1,2018,14,7,1,2,1,1,3812,3
6,6,1,2018,18,7,1,1,2,1,2111,3
24,3,1,2015,20,7,1,1,5,1,5354,3
28,7,1,2015,6,7,1,1,2,5,1708,3
6,6,1,2015,11,7,1,2,2,1,8536,3
7,7,1,2015,18,7,1,1,5,1,15,3
15,1,1,2015,23,7,1,1,5,5,3168,3
20,6,1,2015,19,7,6,2,2,1,3454,3
6,6,1,2018,17,7,1,2,2,1,1519,3
18,4,1,2015,16,7,5,2,9,1,855,2
18,4,1,2018,15,7,5,1,1,1,39,2
26,5,1,2018,23,7,1,1,2,1,5840,3
11,4,1,2018,11,7,1,1,2,1,9043,3
22,1,1,2018,4,7,2,2,2,1,8870,2
30,2,1,2018,6,7,1,2,6,1,11266,3
14,7,1,2019,11,7,1,1,3,5,2806,3
21,7,1,2015,19,7,1,1,5,6,5252,3
31,3,1,2015,12,7,3,1,1,4,5473,3
22,1,1,2019,11,7,1,2,2,1,1348,3
23,2,1,2019,22,7,1,1,3,2,2175,3
14,7,1,2016,2,7,1,2,2,1,9908,3
13,6,1,2016,9,7,1,1,4,5,8273,3
2,2,1,2019,16,7,1,2,8,1,8536,3
25,4,1,2019,16,7,1,1,3,2,0,3
26,5,1,2019,11,7,1,1,6,6,0,3
8,1,1,2016,17,7,1,2,5,2,0,3
18,4,1,2019,8,7,1,1,5,6,0,3
28,7,1,2019,14,7,1,1,2,1,0,3
6,6,1,2016,17,7,3,1,2,3,0,3
2,2,1,2019,9,7,1,1,2,1,0,3
27,6,1,2016,16,7,1,1,5,6,0,2
20,6,1,2017,9,7,1,1,5,6,0,3
20,6,1,2017,13,7,1,2,6,3,0,2
8,1,1,2017,21,7,4,1,2,1,0,3
18,4,1,2017,2,7,4,2,2,2,0,3
23,2,1,2017,15,7,1,1,1,1,0,3
6,6,1,2017,2,7,1,2,2,1,0,3
23,2,1,2017,12,7,5,2,1,1,0,2
24,3,1,2017,12,7,1,1,2,1,0,3
19,5,1,2018,10,7,1,1,3,4,0,3
27,6,1,2018,11,7,4,2,6,6,0,3
1,1,1,2018,8,7,3,1,2,1,0,3
19,5,1,2018,18,6,1,2,6,3,1480,3
18,4,1,2013,9,6,3,2,2,1,160,2
11,4,1,2013,9,6,1,1,7,4,150,2
3,3,1,2013,16,6,1,2,2,1,2377,3
7,7,1,2013,22,6,1,1,5,6,3920,3
27,6,1,2013,13,6,5,2,1,4,0,3
27,6,1,2013,18,6,3,1,1,4,2542,3
8,1,1,2013,6,6,2,1,2,1,170,3
16,2,1,2013,12,6,1,1,12,1,800,3
17,3,1,2013,10,6,1,1,1,4,8536,3
23,2,1,2013,17,6,5,1,1,1,5541,3
18,4,1,2018,17,6,2,1,2,1,864,3
18,4,1,2013,14,6,1,1,5,2,11248,3
24,3,1,2013,12,6,1,1,5,1,11248,3
30,2,1,2018,1,6,2,1,2,1,2738,3
21,7,1,2014,12,6,3,1,2,1,626,3
21,7,1,2014,21,6,1,2,5,2,1900,3
23,2,1,2014,10,6,1,1,2,1,2170,3
4,4,1,2014,16,6,6,2,2,1,896,3
11,4,1,2014,15,6,5,2,1,4,1514,3
15,1,1,2014,19,6,1,1,2,1,6341,3
28,7,1,2018,6,6,2,2,2,1,58,3
29,1,1,2014,16,6,5,1,1,3,9127,3
2,2,1,2014,6,6,2,2,2,1,8345,3
12,5,1,2014,17,6,1,2,5,1,4159,3
13,6,1,2018,15,6,1,2,2,3,12462,2
28,7,1,2014,6,6,1,1,1,2,272,3
22,1,1,2014,9,6,1,2,1,4,3812,3
31,3,1,2018,9,6,1,2,3,4,7151,2
7,7,1,2018,16,6,1,1,3,2,1016,3
3,3,1,2014,11,6,1,1,5,2,10502,3
15,1,1,2018,9,6,1,1,5,1,15319,3
23,2,1,2014,10,6,1,2,1,1,0,3
21,7,1,2018,10,6,1,2,6,1,3914,3
8,1,1,2018,10,6,4,2,2,1,3914,3
9,2,1,2018,7,6,2,1,5,1,2678,3
14,7,1,2018,10,6,2,2,3,5,5073,2
14,7,1,2018,18,6,6,2,9,1,12976,3
19,5,1,2015,19,6,6,1,1,1,9628,3
21,7,1,2015,17,6,1,2,3,2,7337,3
1,1,1,2015,16,6,1,2,2,1,1,3
18,4,1,2015,5,6,1,1,2,1,12242,3
20,6,1,2015,0,6,1,2,2,1,1417,3
28,7,1,2015,8,6,4,2,2,1,4681,3
18,4,1,2015,9,6,1,2,2,1,547,3
21,7,1,2015,16,6,1,1,2,1,1250,2
15,1,1,2015,11,6,1,1,5,2,5840,3
17,3,1,2015,9,6,1,2,3,5,3168,3
18,4,1,2015,14,6,1,1,3,4,3343,2
6,6,1,2018,18,6,1,1,2,1,3545,3
22,1,1,2018,19,6,1,1,2,1,6453,3
14,7,1,2018,16,6,1,2,2,1,41,3
21,7,1,2015,9,6,1,2,3,4,1938,3
12,5,1,2016,14,6,1,1,5,1,11266,3
26,5,1,2016,15,6,3,1,1,1,0,2
19,5,1,2019,12,6,1,1,5,1,0,3
28,7,1,2016,15,6,6,1,9,1,0,3
